519,519,Seppo Virtanen,University of Cambridge,Mark Girolami,Imperial College London,Precision-Recall Balanced Topic Modelling.
520,520,Yingying Li,Harvard University,Na Li,Harvard University,Online Optimal Control with Linear Dynamics and Predictions: Algorithms and Regret Analysis.
521,521,Kaiqing Zhang,University of Illinois at Urbana-Champaign (UIUC),Tamer Basar,University of Illinois at Urbana-Champaign,Policy Optimization Provably Converges to Nash Equilibria in Zero-Sum Linear Quadratic Games.
522,522,Hao Sun,CUHK,Dahua Lin,The Chinese University of Hong Kong,Policy Continuation with Hindsight Inverse Dynamics.
523,523,Shangtong Zhang,University of Oxford,Shimon Whiteson,University of Oxford,DAC: The Double Actor-Critic Architecture for Learning Options.
524,524,Siyuan Li,Tsinghua University,Chongjie Zhang,Tsinghua University,Hierarchical Reinforcement Learning with Advantage-Based Auxiliary Rewards.
525,525,YiDing Jiang,Google Research,Chelsea Finn,Google Brain,Language as an Abstraction for Hierarchical Deep Reinforcement Learning.
526,526,Takuya Hiraoka,NEC / AIST / RIKEN-AIP,Yoshimasa Tsuruoka,The University of Tokyo,Learning Robust Options by Conditional Value at Risk Optimization.
527,527,Andre Barreto,DeepMind,Doina Precup,DeepMind,The Option Keyboard: Combining Skills in Reinforcement Learning.
528,528,Marc Bellemare,Google Brain,Clare Lyle,University of Oxford,A Geometric Perspective on Optimal Representations for Reinforcement Learning.
529,529,Wenhao Yang,Peking University,Zhihua Zhang,Peking University,A Regularized Approach to Sparse Optimal Policy in Reinforcement Learning.
530,530,Santiago Paternain,University of Pennsylvania,Alejandro Ribeiro,University of Pennsylvania,Constrained Reinforcement Learning Has Zero Duality Gap.
531,531,Zichuan Lin,Tsinghua University,Guangwen Yang,Tsinghua University,Distributional Reward Decomposition for Reinforcement Learning.
532,532,Qing Wang,Huya AI,Tong Zhang,Tencent AI Lab,Divergence-Augmented Policy Optimization.
533,533,Supratik Paul,University of Oxford,Shimon Whiteson,University of Oxford,Fast Efficient Hyperparameter Tuning for Policy Gradient Methods.
534,534,Harsh Gupta,University of Illinois at Urbana-Champaign,Lei Ying,ASU,Finite-Time Performance Bounds and Adaptive Learning Rate Selection for Two Time-Scale Reinforcement Learning.
535,535,Nathan Kallus,Cornell University,Masatoshi Uehara,Harvard University,"Intrinsically Efficient, Stable, and Bounded Off-Policy Evaluation for Reinforcement Learning."
536,536,Rodrigo Toro Icarte,University of Toronto and Vector Institute,Sheila McIlraith,University of Toronto,Learning Reward Machines for Partially Observable Reinforcement Learning.
537,537,Alex Irpan,Google Brain,Sergey Levine,Google,Off-Policy Evaluation via Off-Policy Classification.
538,538,Hoi-To Wai,The Chinese University of Hong Kong,Kexin Tang,Shanghai Jiao Tong University,Variance Reduced Policy Evaluation with Smooth Function Approximation.
